"PKEY","BOID","METABO","LASTUPDATE","PROCESSID","ROWCOMMENT","CREATED","CREATEDUSER","REPLACED","REPLACEDUSER","KURZBEZDT","BEZEICHNUNGDT","KURZBEZEN","BEZEICHNUNGEN","KURZBEZFR","BEZEICHNUNGFR","KURZBEZIT","BEZEICHNUNGIT","KURZBEZ05","BEZEICHNUNG05","KURZBEZ06","BEZEICHNUNG06","KURZBEZ07","BEZEICHNUNG07","KURZBEZ08","BEZEICHNUNG08","KURZBEZ09","BEZEICHNUNG09","KURZBEZ10","BEZEICHNUNG10","INTERNALNAME","SYSTEM_","ITSCOKOKATEGORIE","TIMESEG","ARCHIVETAG","MDBID"
-10002,"-10002",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","DokAtt","Dokumentattributmappingtyp","DokAtt","Document attribute mapping type","DokAtt","Type d'application de l'attribut du document","AttDoc","Genere di mapping dell'attributo documento","","Dokumentattributmappingtyp","","","","","","","","","","","DocAttrMapType","1","",,"",""
-500039,"-500039",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","DOBEJA","DocBest_Jahr","DOBEJA","DocBest_Jahr","DOBEJA","DocBest_année","ORDOCA","OrdDoc_anno","","DocBest_Jahr","","","","","","","","","","","DocBest_Jahr","1","",,"",""
-50647,"-50647",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","DBCTX","Kontext: Dokumentbestellung","DBCTX","Document order Context","CDCTX","Contexte: Commande de documents","ODCTX","Contesto: ordinazione documento","","Kontext: Dokumentbestellung","","","","","","","","","","","DocBestellungContext","1","",,"",""
-50645,"-50645",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","DocRSa","DocBestellung Vorbelegung RücksendeSabe","DocRSa","Doc order pre-allocation Return Sabe","DocRS","Comm.Doc de l'attr.préliminaire du retourSabe","DocRSa","Ordinazione documenti, prenotazione responsabile restituzione","","DocBestellung Vorbelegung RücksendeSabe","","","","","","","","","","","DocBestellungVorbelegungRuecksendeSabe","1","",,"",""
-10000,"-10000",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","DClsTp","Dokumentklassentyp","DClsTp","Document class type","DClsTp","Type de la classe de document","TipClD","Tipo di classe di documento","","Dokumentklassentyp","","","","","","","","","","","DocClassType","1","",,"",""
-50241,"-50241",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","DOCCTX","Dokument Kontext","DOCCTX","Document Context","DOCCTX","Contetxe du doument","CONTDO","Contesto documento","","Dokument Kontext","","","","","","","","","","","DocContext","1","",,"",""
-7230,"-7230",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","drm","Dokumentversand Modus","drm","Document mailing mode","drm","Mode de l'envoi des documents","drm","Modalità invio documento","","Dokumentversand Modus","","","","","","","","","","","DocRoutMode","1","",,"",""
-7235,"-7235",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","drs","DokRouting Quelle","drs","Doc routing source","drs","DokRouting Quelle","drs","Fonte routing documenti","","DokRouting Quelle","","","","","","","","","","","DocRoutSrc","1","",,"",""
-7510,"-7510",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","DocSta","DocStatus","DocSta","Doc status","DocSta","Statut des documents","StaDoc","Stato documento","","DocStatus","","","","","","","","","","","DocStatus","1","",,"",""
-50248,"-50248",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","TmpTyp","Dokument-Template Typ","TmpTyp","Document-Template Type","TmpTyp","Type de document template","TipTmp","Tipo di template documento","","Dokument-Template Typ","","","","","","","","","","","DocTemplateType","1","",,"",""
-6900,"-6900",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","DTVERW","DocTypVerwendung","DTVERW","Doc type application","UTTDOC","Utilisation type de doc.","UtilTD","Utilizzo tipo di documento","","DocTypVerwendung","","","","","","","","","","","DocTypVerwendung","1","",,"",""
-6940,"-6940",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","DVDCV","DocVariableDefCon Verwendung","DVDCV","Doc variable def con application","DVDCV","Utilisation variable déf. con.","DVDCV","Utilizzo contesto definizione variabili documento","","DocVariableDefCon Verwendung","","","","","","","","","","","DocVarDefConVerwendung","1","",,"",""
-50773,"-50773",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","DocOwn","DocumentOwner","DocOwn","DocumentOwner","PRODOC","Propriétaire du document","ProDoc","Proprietario del documento","","DocumentOwner","","","","","","","","","","","DocumentOwner","1","",,"",""
-1490,"-1490",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","Versan","Versandart","MailMo","Mailing mode","Genv","Genre d'envoi","Invio","Genere di invio","","Versandart","","","","","","","","","","","DokuVersandart","0","",,"",""
-50509,"-50509",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","DomVwd","Die Verwendungsart eines DomServices (z.B. Officeintegration, Printing, etc.)","DomVwd","Use type of DomServices (e.g. Off int, Print...)","UtDom","Genre d'utilisation d'un service DOM (par exemple l'intégration Office, l'impression etc.)","DomVwd","Il genere di utilizzazione di un servizio DOM (p.es. integrazione office, stampa ecc.)","","Die Verwendungsart eines DomServices (z. B. Officeintegration, Printing, etc.)","","","","","","","","","","","DomServiceVerwendung","1","",,"",""
-10380,"-10380",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","Drckst","DruckStatus","Drckst","Print status","Stimp","Statut impression","StaSta","Stato stampa","","DruckStatus","","","","","","","","","","","DruckStatus","1","",,"",""
-50648,"-50648",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","DrckTp","Druck Typ","DrckTp","Print type","Tyim","Type d'impression","DrckTp","Tipo di stampa","","Druck Typ","","","","","","","","","","","DruckTyp","1","",,"",""
-50404,"-50404",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","dgcd","DrugGroupCode","dgcd","DrugGroupCode","dgcd","DrugGroupCode","dgcd","Codice gruppo medicinali","","DrugGroupCode","","","","","","","","","","","DrugGroupCode","1","",,"",""
-500074,"-500074",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","EBPPAM","EBPP-Admin-Meldung","EBPPAM","EBPPAdminMsg","EBPPAM","EBPPAdminMsg","MAEBPP","Msg amministrativo EBPP","","EBPP-Admin-Meldung","","","","","","","","","","","EBPPAdminMsg","1","",,"",""
-500184,"-500184",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","EBPPST","EBPP_Paynet_BCRStatus","EBPPST","EBPP_Paynet_BCRStatus","EBPPST","EBPP_Paynet_BCRStatut","EBPPST","EBPP_Paynet_StatoBCR","","EBPP_Paynet_BCRStatus","","","","","","","","","","","EBPPPaynetBCRStatus","1","",,"",""
-500182,"-500182",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","PYNTIC","Paynet InvoiceColl","PYNTIC","Paynet InvoiceColl","PYNTIC","Paynet InvoiceColl","CFPYNT","Collezione fatture Paynet","","Paynet InvoiceColl","","","","","","","","","","","EBPPPaynetInvoiceColl","1","",,"",""
-500185,"-500185",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","EBPPMT","EBPPPaynetMessageType","EBPPMT","EBPPPaynetMessageType","EBPPMT","EBPPPaynetMessageType","TMEBPP","Tipo di messaggio Paynet EBPP","","EBPPPaynetMessageType","","","","","","","","","","","EBPPPaynetMessageType","1","",,"",""
-500075,"-500075",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","EBPPS","EBPPSeverity","EBPPS","EBPP severity","EBPPS","EBPPSeverity","SevEBP","Severità EBPP","","EBPPSeverity","","","","","","","","","","","EBPPSeverity","1","",,"",""
-500077,"-500077",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","EBPPSt","EBPPStatus","EBPPSt","EBPP status","EBPPSt","StatutEBPP","StEBPP","Stato EBPP","","EBPPStatus","","","","","","","","","","","EBPPStatus","1","",,"",""
-500076,"-500076",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","EBStZA","EBPPStatusZA","EBStZA","EBPPStatusZA","EBStZA","StatutPaiEBPP","StIPEB","Stato IP EBPP","","EBPPStatusZA","","","","","","","","","","","EBPPStatusZA","1","",,"",""
-1019736,"-1019736",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECLME","Enthaltene Mengen Definition","COQADF","Contained quantities definition","DEQUCO","Définition des quantités contenues","ECLME","Definizione delle quantità contenute","","Enthaltene Mengen Definition","","","","","","","","","","","ECLAIM_MENGE","1","",,"",""
-1019631,"-1019631",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECKOF","E-Claim-KOA-Mapping-Korrekturfeld","ECKOF","EClaim Cost Category Mapping-Correction Field","ECKOF","E-Claim mapping GDF champ de correction","ECKOF","Campo di correzione E-Claim-GeCo-Mapping","","E-Claim-KOA-Mapping-Korrekturfeld","","","","","","","","","","","ECLKorrekturFeld","1","",,"",""
-50403,"-50403",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECTPWT","Eclaim MR Bestimme TPW Taxpunktwert Typ","ECTPWT","Eclaim MR Determine TPW Tax point value type","ECTPWT","Eclaim MR dét. le type val. du p. tarifaire TPW","ECTPWT","MR eClaim Definire tipo valore punto tariffale VPT","","Eclaim MR Bestimme TPW Taxpunktwert Typ","","","","","","","","","","","ECTPWT","1","",,"",""
-1019693,"-1019693",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECAT","EClaimAdmissionType","ECAT","EClaim Admission Type","ecca","EClaimAdmissionType","ECAT","Tipo di ammissione eClaim","","EClaimAdmissionType","","","","","","","","","","","EClaimAdmissionType","1","",,"",""
-1019634,"-1019634",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECLARZ","EClaim Arzt","ECLARZ","EClaim-Doctor","ECLMED","Eclaim médecin","ECLARZ","Medico eClaim","","EClaim Arzt","","","","","","","","","","","EClaimArzt","1","",,"",""
-1019612,"-1019612",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECAL","EClaimAuslenkung","ECAL","EClaimMove","EvEc","Evitement Eclaim","ECAL","Deviazione eClaim","","EClaimAuslenkung","","","","","","","","","","","EClaimAuslenkung","1","",,"",""
-1019706,"-1019706",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","eclibb","EClaimBatchImportBereinigung","eclibb","EClaimBatchImport Settlement","eclibb","Importation de l'épurationEClaimBatch","eclibb","Correzione batch importazione eClaim","","EClaimBatchImportBereinigung","","","","","","","","","","","EClaimBatchImportBereinigung","1","",,"",""
-1019705,"-1019705",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","eclbis","EClaimBatchImportStatus","eclbis","EClaimBatchImportStatus","eclbis","StatutImportationEClaimBatch","eclbis","Stato importazione batch eClaim","","EClaimBatchImportStatus","","","","","","","","","","","EClaimBatchImportStatus","1","",,"",""
-1019130,"-1019130",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECBR","EClaimBillingRole","ECBR","EClaim billing role","ECBR","EClaimBillingRole","RPEC","Ruolo pagamento eClaim","","EClaimBillingRole","","","","","","","","","","","EClaimBillingRole","1","",,"",""
-1019280,"-1019280",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECBL","EClaimBodyLocation","ECBL","EClaim body location","ECBL","EClaimBodyLocation","PCEC","Parte del corpo eClaim","","EClaimBodyLocation","","","","","","","","","","","EClaimBodyLocation","1","",,"",""
-1019520,"-1019520",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECLASS","EClaimClass","ECLASS","EClaim class","ECLASS","Classe EClaim","CLEC","Classe eClaim","","EClaimClass","","","","","","","","","","","EClaimClass","0","",,"",""
-1019570,"-1019570",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECLCT","EClaimCodeTyp","ECLCT","EClaim code type","ECLCT","TypeEClaimCode","TICOEC","Tipo di codice eClaim","","EClaimCodeTyp","","","","","","","","","","","EClaimCodeTyp","1","",,"",""
-1019645,"-1019645",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","eccpos","EClaimCommentPos","eccpos","EClaim Comment Pos","eccpos","EClaimCommentPos","eccpos","Posizione commento eClaim","","EClaimCommentPos","","","","","","","","","","","EClaimCommentPos","1","",,"",""
-1019655,"-1019655",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ecca","Kommentartyp","ecca","Comments Type","ecca","Type de commentaire","ecca","Tipo di commento","","Kommentartyp","","","","","","","","","","","EClaimCommentTyp","1","",,"",""
-1019692,"-1019692",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECCT","EClaimCopyType","ECCT","EClaim Copy Type","ECCT","EClaimCopyType","ECCT","Tipo di copia eClaim","","EClaimCopyType","","","","","","","","","","","EClaimCopyType","1","",,"",""
-1019530,"-1019530",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECLCBI","EClaimCreditBilling","ECLCBI","EClaim credit billing","ECLCBI","Crédit facturation EClaim","PACREC","Pagamento credito eClaim","","EClaimCreditBilling","","","","","","","","","","","EClaimCreditBilling","0","",,"",""
-1019550,"-1019550",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","CST","EClaimCreditStatus","CST","EClaim credit status","CST","Statut crédit EClaim","STC","Stato del credito eClaim","","EClaimCreditStatus","","","","","","","","","","","EClaimCreditStatus","0","",,"",""
-1019510,"-1019510",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","CTYP","EClaimCreditType","CTYP","EClaim credit type","CTYP","Crédit type EClaim","TCRED","Tipo di credito eClaim","","EClaimCreditType","","","","","","","","","","","EClaimCreditType","0","",,"",""
-1019690,"-1019690",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECDFR","Auflösen per Datum","ECDFR","Cancel as at Date","ECDFR","Dissoudre au","ECDFR","Annullare per data","","Auflösen per Datum","","","","","","","","","","","EClaimDateForLoading","1","",,"",""
-1019691,"-1019691",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECDOT","EClaimDependsOnType","ECDOT","EClaim Depends On Type","ECDOT","EClaimDependsOnType","ECDOT","Tipo dipendenza eClaim","","EClaimDependsOnType","","","","","","","","","","","EClaimDependsOnType","1","",,"",""
-1019717,"-1019717",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","EDBERV","EClaim Detail Berechnungsvariante SwissDRG","EDCaTp","EClaim Detail Calculation type SwissDRG","DECVC","Détail EClaim Variante de calcul SwissDRG","DEVCEC","Dettaglio variante di calcolo eClaim SwissDRG","","EClaim Detail Berechnungsvariante SwissDRG","","","","","","","","","","","EClaimDetBerechnungsvarianteSwissDRG","0","",,"",""
-1019694,"-1019694",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECDT","EClaimDischargeType","ECDT","EClaim Discharge Type","ECDT","EClaimDischargeType","ECDT","Tipo scarico eClaim","","EClaimDischargeType","","","","","","","","","","","EClaimDischargeType","1","",,"",""
-1019614,"-1019614",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECDD","EClaimDrugDelivery","ECDD","EClaimDrugDelivery","ECDD","EClaimDrugDelivery","ECDD","Fornitura medicinali eClaim","","EClaimDrugDelivery","","","","","","","","","","","EClaimDrugDelivery","1","",,"",""
-1019613,"-1019613",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECDIC","EClaimDrugIocmCategory","ECDIC","EClaimDrugIocmCategory","ECDIC","EClaimDrugIocmCategory","ECDIC","Categoria medicinali eClaim","","EClaimDrugIocmCategory","","","","","","","","","","","EClaimDrugIocmCategory","1","",,"",""
-1019615,"-1019615",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECDR","EClaimDrugRegulation","ECDR","EClaimDrugRegulation","ECDR","EClaimDrugRegulation","ECDR","Pagamento medicinali eClaim","","EClaimDrugRegulation","","","","","","","","","","","EClaimDrugRegulation","0","",,"",""
-1019540,"-1019540",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECEINF","EClaimEinforderungsCode","ECEINF","EClaim settlement request code","ECRECL","Code de réclamation EClaim","CREC","Codice reclamo eClaim","","EClaimEinforderungsCode","","","","","","","","","","","EClaimEinforderungCode","0","",,"",""
-1019480,"-1019480",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","EEVS","Einforderungsstatus","EEVS","Settlement request status","STAREC","Statut de la réclamation","STREC","Stato del reclamo","","Einforderungsstatus","","","","","","","","","","","EClaimEinforderungStatus","1","",,"",""
-1019260,"-1019260",-9,1900-01-01 00:00:00.000000000,"CASU","",1900-01-01 00:00:00.000000000,"admin",3000-01-01 00:00:00.000000000,"","ECEM","EClaimEmploymentMode","ECEM","EClaim employment mode","ECEM","EClaimEmploymentMode","MUEC","Modo utilizzo eClaim","","EClaimEmploymentMode","","","","","","","","","","","EClaimEmploymentMode","1","",,"",""
