"PKEY","BOID","METABO","LASTUPDATE","PROCESSID","ROWCOMMENT","CREATED","BIZCREATED","CREATEDUSER","BIZUSER","REPLACED","REPLACEDUSER","GUELTAB","GUELTBIS","STATEFROM","STATEUPTO","STATEBEGIN","STATEEND","KURZBEZDT","BEZEICHNUNGDT","KURZBEZEN","BEZEICHNUNGEN","KURZBEZFR","BEZEICHNUNGFR","KURZBEZIT","BEZEICHNUNGIT","KURZBEZ05","BEZEICHNUNG05","KURZBEZ06","BEZEICHNUNG06","KURZBEZ07","BEZEICHNUNG07","KURZBEZ08","BEZEICHNUNG08","KURZBEZ09","BEZEICHNUNG09","KURZBEZ10","BEZEICHNUNG10","INTERNALNAME","AKTIV","TARIFGRUPPETYP","TARIFGRPERSTELLER","TARIFGRUPPEART","QUALIPRUEFMOEGL","CODE","BESCHREIBUNGDT","BESCHREIBUNGEN","BESCHREIBUNGFR","BESCHREIBUNGIT","BESCHREIBUNG05","BESCHREIBUNG06","BESCHREIBUNG07","BESCHREIBUNG08","BESCHREIBUNG09","BESCHREIBUNG10","LASTMUTATION","TAEL_ID","REGINTERNGENERELL","TIMESEG","ARCHIVETAG","MDBID"
4223,"2492",-1083,2014-05-14 16:24:48.623836000,"B.644","",2014-05-14 16:24:48.623836000,2014-05-14 16:24:48.623836000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,2012-05-14,2012-05-01,2012-05-14,1000-01-01,3000-01-01,"10.09.","Intimpflegemittel","10.09.","Intimpflegemittel","10.09.","Préparations pour soins intimes","10.09.","Préparations pour soins intimes","","","","","","","","","","","","","IT_10.09.60","-10110","-62324","-63029","-62331","-10110","10.09.60","","","","","","","","","","",,9405789,"-62241",3000-01-01,"",""
4224,"2571",-1083,2014-05-14 16:24:50.034786000,"B.644","",2014-05-14 16:24:50.034786000,2014-05-14 16:24:50.034786000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"13.01.","Oberflächenanästhetica","13.01.","Oberflächenanästhetica","13.01.","Anesthésie de surface","13.01.","Anesthésie de surface","","","","","","","","","","","","","IT_13.01.10","-10110","-62324","-63029","-62331","-10110","13.01.10","","","","","","","","","","",,9405839,"-62241",3000-01-01,"",""
4226,"2529",-1083,2014-05-14 16:24:50.082475000,"B.644","",2014-05-14 16:24:50.082475000,2014-05-14 16:24:50.082475000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"10.10.","Mittel für empfindliche Haut","10.10.","MITTEL FÜR EMPFINDLICHE HAUT","10.10.","Préparations pour la peau délicate","10.10.","PREPARATIONS POUR LA PEAU DELICATE","","","","","","","","","","","","","IT_10.10.00","-10110","-62324","-63029","-62331","-10110","10.10.00","","","","","","","","","","",,9405790,"-62241",3000-01-01,"",""
4229,"2688",-1083,2014-05-14 16:24:50.922616000,"B.644","",2014-05-14 16:24:50.922616000,2014-05-14 16:24:50.922616000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"13.01.","Infiltrations- und Leitungsanästhetica","13.01.","Infiltrations- und Leitungsanästhetica","13.01.","Anesthésie par infiltration, anesthésie de conduction","13.01.","Anesthésie par infiltration, anesthésie de conduction","","","","","","","","","","","","","IT_13.01.20","-10110","-62324","-63029","-62331","-10110","13.01.20","","","","","","","","","","",,9405840,"-62241",3000-01-01,"",""
4233,"2626",-1083,2014-05-14 16:24:51.805902000,"B.644","",2014-05-14 16:24:51.805902000,2014-05-14 16:24:51.805902000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"13.02.","WUNDVERSORGUNG","13.02.","WUNDVERSORGUNG","13.02.","SOINS DES PLAIES","13.02.","SOINS DES PLAIES","","","","","","","","","","","","","IT_13.02.00","-10110","-62324","-63029","-62331","-10110","13.02.00","","","","","","","","","","",,9405841,"-62241",3000-01-01,"",""
4234,"2495",-1083,2014-05-14 16:24:51.369070000,"B.644","",2014-05-14 16:24:51.369070000,2014-05-14 16:24:51.369070000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,2012-05-14,2012-05-01,2012-05-14,1000-01-01,3000-01-01,"10.11.","HYPERKERATOSEN / ICHTHYOSIS","10.11.","HYPERKERATOSEN / ICHTHYOSIS","10.11.","HYPERKERATOSES / ICHTYOSE","10.11.","HYPERKERATOSES / ICHTYOSE","","","","","","","","","","","","","IT_10.11.00","-10110","-62324","-63029","-62331","-10110","10.11.00","","","","","","","","","","",,9405791,"-62241",3000-01-01,"",""
4238,"2427",-1083,2014-05-14 16:24:53.204032000,"B.644","",2014-05-14 16:24:53.204032000,2014-05-14 16:24:53.204032000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"13.02.","Gefässverengende Mittel","13.02.","Gefässverengende Mittel","13.02.","Vasoconstricteurs","13.02.","Vasoconstricteurs","","","","","","","","","","","","","IT_13.02.10","-10110","-62324","-63029","-62331","-10110","13.02.10","","","","","","","","","","",,9405842,"-62241",3000-01-01,"",""
4242,"2705",-1083,2014-05-14 16:24:53.249253000,"B.644","",2014-05-14 16:24:53.249253000,2014-05-14 16:24:53.249253000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"02.05.","Migränemittel","02.05.","Migränemittel","02.05.","Antimigraineux","02.05.","Antimigraineux","","","","","","","","","","","","","IT_02.05.10","-10110","-62324","-63029","-62331","-10110","02.05.10","","","","","","","","","","",,9405539,"-62241",3000-01-01,"",""
4243,"2803",-1083,2014-05-14 16:24:54.110202000,"B.644","",2014-05-14 16:24:54.110202000,2014-05-14 16:24:54.110202000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"13.02.","Wundverbände","13.02.","Wundverbände","13.02.","Pansements vulnéraires","13.02.","Pansements vulnéraires","","","","","","","","","","","","","IT_13.02.20","-10110","-62324","-63029","-62331","-10110","13.02.20","","","","","","","","","","",,9405843,"-62241",3000-01-01,"",""
4247,"2552",-1083,2014-05-14 16:24:54.614460000,"B.644","",2014-05-14 16:24:54.614460000,2014-05-14 16:24:54.614460000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"13.02.","Andere","13.02.","Andere","13.02.","Autres","13.02.","Autres","","","","","","","","","","","","","IT_13.02.30","-10110","-62324","-63029","-62331","-10110","13.02.30","","","","","","","","","","",,9405844,"-62241",3000-01-01,"",""
4245,"2878",-1083,2014-05-14 16:24:54.163277000,"B.644","",2014-05-14 16:24:54.163277000,2014-05-14 16:24:54.163277000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"04.09.","Antidiarrhoica","04.09.","Antidiarrhoica","04.09.","Antidiarrhoica","04.09.","Antidiarrhoica","","","","","","","","","","","","","IT_04.09.00","-10110","-62324","-63029","-62331","-10110","04.09.00","","","","","","","","","","",,9405597,"-62241",3000-01-01,"",""
4252,"2807",-1083,2014-05-14 16:24:55.725229000,"B.644","",2014-05-14 16:24:55.725229000,2014-05-14 16:24:55.725229000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"11.01.","Miotica","11.01.","Miotica","11.01.","Miotica","11.01.","Miotica","","","","","","","","","","","","","IT_11.01.00","-10110","-62324","-63029","-62331","-10110","11.01.00","","","","","","","","","","",,9405794,"-62241",3000-01-01,"",""
4251,"2631",-1083,2014-05-14 16:24:55.725284000,"B.644","",2014-05-14 16:24:55.725284000,2014-05-14 16:24:55.725284000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"13.03.","ENDODONTISCHE PRAEPARATE","13.03.","ENDODONTISCHE PRAEPARATE","13.03.","PREPARATIONS POUR L'ENDODONTE","13.03.","PREPARATIONS POUR L'ENDODONTE","","","","","","","","","","","","","IT_13.03.00","-10110","-62324","-63029","-62331","-10110","13.03.00","","","","","","","","","","",,9405845,"-62241",3000-01-01,"",""
4254,"2865",-1083,2014-05-14 16:24:56.226180000,"B.644","",2014-05-14 16:24:56.226180000,2014-05-14 16:24:56.226180000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"13.04.","AUF DIE GINGIVA UND DIE UEBRIGE MUNDSCHLEIMHAUT WIRKENDE MITTEL","13.04.","AUF DIE GINGIVA UND DIE UEBRIGE MUNDSCHLEIMHAUT WIRKENDE MITTEL","13.04.","PREPARATIONS AGISSANT SUR LA GENCIVE ET LA MUQUEUSE BUCCALE","13.04.","PREPARATIONS AGISSANT SUR LA GENCIVE ET LA MUQUEUSE BUCCALE","","","","","","","","","","","","","IT_13.04.00","-10110","-62324","-63029","-62331","-10110","13.04.00","","","","","","","","","","",,9405846,"-62241",3000-01-01,"",""
4258,"2500",-1083,2014-05-14 16:24:56.226180000,"B.644","",2014-05-14 16:24:56.226180000,2014-05-14 16:24:56.226180000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"11.02.","Mydriatica","11.02.","Mydriatica","11.02.","Mydriatica","11.02.","Mydriatica","","","","","","","","","","","","","IT_11.02.00","-10110","-62324","-63029","-62331","-10110","11.02.00","","","","","","","","","","",,9405795,"-62241",3000-01-01,"",""
4260,"2549",-1083,2014-05-14 16:24:57.516980000,"B.644","",2014-05-14 16:24:57.516980000,2014-05-14 16:24:57.516980000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"07.10.","Varia","07.10.","VARIA","07.10.","Varia","07.10.","VARIA","","","","","","","","","","","","","IT_07.10.99","-10110","-62324","-63029","-62331","-10110","07.10.99","","","","","","","","","","",,9405700,"-62241",3000-01-01,"",""
3253,"2738",-1083,2014-05-09 07:41:10.134223000,"B.601","",2014-05-09 07:41:10.134223000,2014-05-09 07:41:10.134223000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,2005-01-01,3000-01-01,1000-01-01,3000-01-01,"20.02.","ANTHROPOSOPHICA","20.02.","ANTHROPOSOPHICA","20.02.","ANTHROPOSOPHIE","20.02.","ANTHROPOSOPHIE","","","","","","","","","","","","","IT_20.02.00","-10110","-62324","-63029","-62331","-10110","20.02.00","","","","","","","","","","",,6027535,"-62241",3000-01-01,"",""
3260,"2742",-1083,2014-05-09 07:41:12.560503000,"B.601","",2014-05-09 07:41:12.560503000,2014-05-09 07:41:12.560503000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,2005-01-01,3000-01-01,1000-01-01,3000-01-01,"39.06.","BRUCHBAENDER","39.06.","BRUCHBAENDER","39.06.","CEINTURES HERNIAIRES","39.06.","CEINTURES HERNIAIRES","","","","","","","","","","","","","IT_39.06.00","-10110","-62324","-63029","-62331","-10110","39.06.00","","","","","","","","","","",,6027547,"-62241",3000-01-01,"",""
3292,"2762",-1083,2014-05-09 07:41:22.220073000,"B.601","",2014-05-09 07:41:22.220073000,2014-05-09 07:41:22.220073000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2005-01-01,3000-01-01,2005-01-01,3000-01-01,1000-01-01,3000-01-01,"35.01.","KNOCHENZEMENT","35.01.","KNOCHENZEMENT","35.01.","CIMENT ARTHROPLASTIQUE","35.01.","CIMENT ARTHROPLASTIQUE","","","","","","","","","","","","","IT_35.01.00","-10110","-62324","-63029","-62331","-10110","35.01.00","","","","","","","","","","",,8060876,"-62241",3000-01-01,"",""
4244,"2659",-1083,2014-05-14 16:24:54.162543000,"B.644","",2014-05-14 16:24:54.162543000,2014-05-14 16:24:54.162543000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"07.10.","Kutane Mittel","07.10.","Kutane Mittel","07.10.","Préparations cutanées","07.10.","Préparations cutanées","","","","","","","","","","","","","IT_07.10.40","-10110","-62324","-63029","-62331","-10110","07.10.40","","","","","","","","","","",,9405696,"-62241",3000-01-01,"",""
4263,"2526",-1083,2014-05-14 16:24:57.516985000,"B.644","",2014-05-14 16:24:57.516985000,2014-05-14 16:24:57.516985000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"04.11.","Gallensteinauflösende Mittel","04.11.","Gallensteinauflösende Mittel","04.11.","Médicaments pour la dissolution des calculs biliaires","04.11.","Médicaments pour la dissolution des calculs biliaires","","","","","","","","","","","","","IT_04.11.10","-10110","-62324","-63029","-62331","-10110","04.11.10","","","","","","","","","","",,9405600,"-62241",3000-01-01,"",""
4265,"2435",-1083,2014-05-14 16:25:00.193157000,"B.644","",2014-05-14 16:25:00.193157000,2014-05-14 16:25:00.193157000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"04.11.","Cholagoga","04.11.","Cholagoga","04.11.","Cholagoga","04.11.","Cholagoga","","","","","","","","","","","","","IT_04.11.20","-10110","-62324","-63029","-62331","-10110","04.11.20","","","","","","","","","","",,9405601,"-62241",3000-01-01,"",""
4267,"2667",-1083,2014-05-14 16:25:00.192956000,"B.644","",2014-05-14 16:25:00.192956000,2014-05-14 16:25:00.192956000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"11.04.","Gefässverengende Mittel","11.04.","GEFÄSSVERENGENDE MITTEL","11.04.","Vasoconstricteurs","11.04.","VASOCONSTRICTEURS","","","","","","","","","","","","","IT_11.04.00","-10110","-62324","-63029","-62331","-10110","11.04.00","","","","","","","","","","",,9405797,"-62241",3000-01-01,"",""
4270,"2507",-1083,2014-05-14 16:25:00.693790000,"B.644","",2014-05-14 16:25:00.693790000,2014-05-14 16:25:00.693790000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"11.05.","Gefässerweiternde Mittel","11.05.","GEFÄSSERWEITERNDE MITTEL","11.05.","Vasodilatateurs","11.05.","VASODILATATEURS","","","","","","","","","","","","","IT_11.05.00","-10110","-62324","-63029","-62331","-10110","11.05.00","","","","","","","","","","",,9405798,"-62241",3000-01-01,"",""
4273,"2531",-1083,2014-05-14 16:25:01.611007000,"B.644","",2014-05-14 16:25:01.611007000,2014-05-14 16:25:01.611007000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,2012-05-14,2012-05-01,2012-05-14,1000-01-01,3000-01-01,"04.98.","NERVOESE MAGENBESCHWERDEN","04.98.","NERVOESE MAGENBESCHWERDEN","04.98.","TROUBLES GASTRIQUES D'ORIGINE NERVEUSE","04.98.","TROUBLES GASTRIQUES D'ORIGINE NERVEUSE","","","","","","","","","","","","","IT_04.98.00","-10110","-62324","-63029","-62331","-10110","04.98.00","","","","","","","","","","",,9405602,"-62241",3000-01-01,"",""
4276,"2606",-1083,2014-05-14 16:25:02.084020000,"B.644","",2014-05-14 16:25:02.084020000,2014-05-14 16:25:02.084020000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"11.06.","Entzündungshemmende Mittel","11.06.","Entzündungshemmende Mittel","11.06.","Préparations antiphlogistiques","11.06.","Préparations antiphlogistiques","","","","","","","","","","","","","IT_11.06.00","-10110","-62324","-63029","-62331","-10110","11.06.00","","","","","","","","","","",,9405799,"-62241",3000-01-01,"",""
4280,"2559",-1083,2014-05-14 16:25:02.950190000,"B.644","",2014-05-14 16:25:02.950190000,2014-05-14 16:25:02.950190000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"07.11.","Andere Gichtmittel","07.11.","Andere Gichtmittel","07.11.","Autres antigoutteux","07.11.","Autres antigoutteux","","","","","","","","","","","","","IT_07.11.30","-10110","-62324","-63029","-62331","-10110","07.11.30","","","","","","","","","","",,9405704,"-62241",3000-01-01,"",""
4281,"2753",-1083,2014-05-14 16:25:02.950333000,"B.644","",2014-05-14 16:25:02.950333000,2014-05-14 16:25:02.950333000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"04.99.","Varia","04.99.","Varia","04.99.","Varia","04.99.","Varia","","","","","","","","","","","","","IT_04.99.00","-10110","-62324","-63029","-62331","-10110","04.99.00","","","","","","","","","","",,9405603,"-62241",3000-01-01,"",""
4286,"2706",-1083,2014-05-14 16:25:03.452933000,"B.644","",2014-05-14 16:25:03.452933000,2014-05-14 16:25:03.452933000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"02.08.","Allgemeine Venenmittel","02.08.","Allgemeine Venenmittel","02.08.","Médicaments pour les veines généraux","02.08.","Médicaments pour les veines généraux","","","","","","","","","","","","","IT_02.08.10","-10110","-62324","-63029","-62331","-10110","02.08.10","","","","","","","","","","",,9405548,"-62241",3000-01-01,"",""
4285,"2535",-1083,2014-05-14 16:25:03.452836000,"B.644","",2014-05-14 16:25:03.452836000,2014-05-14 16:25:03.452836000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"13.08.","ZAHNOBERFLAECHEN- UND DENTINDESENSIBILISIERUNGSMITTEL","13.08.","ZAHNOBERFLAECHEN- UND DENTINDESENSIBILISIERUNGSMITTEL","13.08.","DESENSIBILISATION DE L'EMAIL ET DE LA DENTINE","13.08.","DESENSIBILISATION DE L'EMAIL ET DE LA DENTINE","","","","","","","","","","","","","IT_13.08.00","-10110","-62324","-63029","-62331","-10110","13.08.00","","","","","","","","","","",,9405852,"-62241",3000-01-01,"",""
4294,"2786",-1083,2014-05-14 16:25:03.956028000,"B.644","",2014-05-14 16:25:03.956028000,2014-05-14 16:25:03.956028000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"05.01.","Diuretica","05.01.","Diuretica","05.01.","Diuretica","05.01.","Diuretica","","","","","","","","","","","","","IT_05.01.00","-10110","-62324","-63029","-62331","-10110","05.01.00","","","","","","","","","","",,9405605,"-62241",3000-01-01,"",""
4293,"2707",-1083,2014-05-14 16:25:03.955985000,"B.644","",2014-05-14 16:25:03.955985000,2014-05-14 16:25:03.955985000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"11.06.","Andere entzündungshemmende Mittel","11.06.","Andere entzündungshemmende Mittel","11.06.","Autres préparations antiphlogistiques","11.06.","Autres préparations antiphlogistiques","","","","","","","","","","","","","IT_11.06.30","-10110","-62324","-63029","-62331","-10110","11.06.30","","","","","","","","","","",,9405802,"-62241",3000-01-01,"",""
4298,"2510",-1083,2014-05-14 16:25:05.827301000,"B.644","",2014-05-14 16:25:05.827301000,2014-05-14 16:25:05.827301000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"07.13.","Antihistaminica","07.13.","Antihistaminica","07.13.","Antihistaminiques","07.13.","Antihistaminiques","","","","","","","","","","","","","IT_07.13.10","-10110","-62324","-63029","-62331","-10110","07.13.10","","","","","","","","","","",,9405707,"-62241",3000-01-01,"",""
4300,"2657",-1083,2014-05-14 16:25:05.827321000,"B.644","",2014-05-14 16:25:05.827321000,2014-05-14 16:25:05.827321000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"11.07.","Antiinfektiöse Mittel","11.07.","ANTIINFEKTIÖSE MITTEL","11.07.","Préparations antiinfectieuses","11.07.","PREPARATIONS ANTIINFECTIEUSES","","","","","","","","","","","","","IT_11.07.00","-10110","-62324","-63029","-62331","-10110","11.07.00","","","","","","","","","","",,9405803,"-62241",3000-01-01,"",""
4304,"2408",-1083,2014-05-14 16:25:06.324150000,"B.644","",2014-05-14 16:25:06.324150000,2014-05-14 16:25:06.324150000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"07.13.","Andere Antiallergica","07.13.","Andere Antiallergica","07.13.","Autres antiallergiques","07.13.","Autres antiallergiques","","","","","","","","","","","","","IT_07.13.20","-10110","-62324","-63029","-62331","-10110","07.13.20","","","","","","","","","","",,9405708,"-62241",3000-01-01,"",""
4303,"2438",-1083,2014-05-14 16:25:06.324061000,"B.644","",2014-05-14 16:25:06.324061000,2014-05-14 16:25:06.324061000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"05.03.","Infundibilia","05.03.","INFUNDIBILIA","05.03.","Infundibilia","05.03.","INFUNDIBILIA","","","","","","","","","","","","","IT_05.03.00","-10110","-62324","-63029","-62331","-10110","05.03.00","","","","","","","","","","",,9405607,"-62241",3000-01-01,"",""
4309,"2824",-1083,2014-05-14 16:25:06.829387000,"B.644","",2014-05-14 16:25:06.829387000,2014-05-14 16:25:06.829387000,"SWangler","SWangler",3000-01-01 00:00:00.000000000,"",2012-05-01,3000-01-01,2012-05-01,3000-01-01,1000-01-01,3000-01-01,"14.01.","Parenterale wasserlössliche Iod-Präparate","14.01.","Parenterale wasserlössliche Iod-Präparate","14.01.","Préparations de iode hydrosolubles pour usage parentéral","14.01.","Préparations de iode hydrosolubles pour usage parentéral","","","","","","","","","","","","","IT_14.01.10","-10110","-62324","-63029","-62331","-10110","14.01.10","","","","","","","","","","",,9405856,"-62241",3000-01-01,"",""
